"T cells","CD8 T cells","Cytotoxic lymphocytes","B lineage","NK cells","Monocytic lineage","Myeloid dendritic cells","Neutrophils","Endothelial cells","Fibroblasts","sample_id","immune_group"
-0.160145062308591,0.692483994233969,-0.912715955777801,-0.439286878205361,-3.04436101075767,2.44468592104244,-0.0974990518833339,1.39776596421221,3.09331697508152,7.35441918025383,"TCGA-EJ-5501-01A-01R-1580-07","High"
0.1392390360179,1.77623207684707,-2.07074896833931,0.755120244223879,-3.27916867205926,3.03444302682815,-1.5559148327665,1.11625350336705,3.13813833411364,7.74606738695281,"TCGA-KK-A6E6-01A-11R-A311-07","High"
-0.596925388390664,0.0151527791191819,-1.86815914845258,-0.0238015407304309,-4.32002562645099,2.12564020598854,-1.21862123833268,1.03779943725406,3.27363959871871,7.23066861926812,"TCGA-EJ-A8FO-01A-21R-A36G-07","Low"
0.647972227263239,0.698325408138302,-1.38430298560198,0.264755828246904,-3.71099429677688,3.29733784532369,0.141505999423863,1.51661937999405,3.85969417455621,8.70416524458449,"TCGA-V1-A9O7-01A-21R-A41O-07","High"
0.593258426344749,0.908139050258485,-1.43024992674582,1.06434055867344,-3.71514903710977,2.85501002144308,0.164175784135797,1.35430068766853,3.14494694752569,7.46904606955013,"TCGA-KK-A6E3-01A-21R-A30B-07","High"
0.293438251494162,-0.328911212887183,-1.8182640982965,2.87902073840903,-3.29463097547224,2.90376993848449,-1.65516992772972,0.896220897567725,3.37299184322088,6.99178670196847,"TCGA-YL-A8SQ-01B-11R-A37L-07","Low"
-1.03181586678708,-0.92549815801791,-2.1348053020322,-0.896757407443815,-4.25705180728928,2.34441786430674,-1.54500652637706,1.10799279957288,3.04649139218117,6.41347969069024,"TCGA-HC-7230-01A-11R-2118-07","Low"
-0.514785040297847,0.993503426760923,-1.61976319641531,0.518031701791713,-3.32361487889364,2.12031571714776,-1.03595508927885,1.05491030018089,3.33821161924947,6.97388561813159,"TCGA-G9-6342-01A-11R-1965-07","Low"
-2.21106820157927,0.3356633592059,-3.29663055943797,-2.10614205518549,-3.56414215555873,1.71963402653355,-2.69346962991837,-0.28611733428373,3.22014659893187,8.3626502853408,"TCGA-ZG-A9L1-01A-11R-A41O-07","Low"
-0.410796048229466,-0.176340295029117,-1.4464874216992,0.98572501955852,-3.98385655275604,2.28402089739304,-0.681285420418841,0.936489891771639,2.56325678619239,6.14381732393967,"TCGA-CH-5748-01A-11R-1580-07","Low"
0.522288622780756,1.02169125345801,-1.06368958696826,1.3040194557497,-3.03511658640222,2.53509519002501,0.375385016838586,0.290688289597358,2.27702150335024,6.74993357861385,"TCGA-G9-A9S0-01A-11R-A41O-07","High"
-1.62904959497501,2.78652189279433,-2.65879590021172,-0.652700803413901,-4.99326933091535,1.44681714563522,-2.10324960495565,0.4798026963628,1.31132569752754,5.62984414657801,"TCGA-EJ-A46F-01A-31R-A250-07","Low"
