"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GSE42021_TREG_PLN_VS_CD24HI_TREG_THYMUS_UP","GSE42021_TREG_PLN_VS_CD24HI_TREG_THYMUS_UP","29/475","119/4393",0.243697478991597,2.25381689517912,4.82765352949833,1.5661784174381e-05,0.00255893344655613,0.00255893344655613,"14866/13654/15370/12575/15936/19225/20310/16477/15937/18787/98952/18712/74155/12192/17130/20393/12608/231207/12228/11852/15901/14281/19252/17387/17873/17872/14825/22235/21815",29
"GSE9988_ANTI_TREM1_VS_VEHICLE_TREATED_MONOCYTES_UP","GSE9988_ANTI_TREM1_VS_VEHICLE_TREATED_MONOCYTES_UP","24/475","90/4393",0.266666666666667,2.46624561403509,4.89314473952362,1.72523681078954e-05,0.00273072638957781,0.00273072638957781,"16956/13654/12575/14579/66290/50778/19225/14066/231070/319520/20750/20310/20393/12608/69065/13614/240672/83814/19252/14825/17748/16592/112407/19016",24
"GSE360_T_GONDII_VS_B_MALAYI_LOW_DOSE_DC_UP","GSE360_T_GONDII_VS_B_MALAYI_LOW_DOSE_DC_UP","25/475","96/4393",0.260416666666667,2.40844298245614,4.85778136626652,1.80401733750754e-05,0.00276889327711385,0.00276889327711385,"11861/18578/50778/11639/319520/20750/12177/321019/15234/20229/14007/12228/12176/12767/13559/240672/320910/193796/74185/108767/19252/74747/19746/14528/14581",25
"GSE19198_CTRL_VS_IL21_TREATED_TCELL_24H_UP","GSE19198_CTRL_VS_IL21_TREATED_TCELL_24H_UP","28/475","114/4393",0.245614035087719,2.27154201292705,4.7891424094554,1.87960674957249e-05,0.00280006123134844,0.00280006123134844,"11910/12575/17750/22337/18578/20620/27273/50778/16948/20310/18787/74155/26444/13198/12870/11535/69065/11852/98053/13614/21789/20698/17873/16193/14825/14219/22436/17748",28
"GSE37301_PRO_BCELL_VS_GRANULOCYTE_MONOCYTE_PROGENITOR_UP","GSE37301_PRO_BCELL_VS_GRANULOCYTE_MONOCYTE_PROGENITOR_UP","18/475","58/4393",0.310344827586207,2.87019963702359,4.99175393487676,2.14959616796301e-05,0.00311077274020933,0.00311077274020933,"21807/16511/217410/14042/20393/21834/11852/240672/83814/14281/22695/19252/17873/209378/14873/17872/14085/193740",18
"GSE28726_NAIVE_CD4_TCELL_VS_NAIVE_VA24NEG_NKTCELL_DN","GSE28726_NAIVE_CD4_TCELL_VS_NAIVE_VA24NEG_NKTCELL_DN","24/475","92/4393",0.260869565217391,2.41263157894737,4.76742486925922,2.57393081827793e-05,0.00362137766516048,0.00362137766516048,"17750/71648/12142/17242/68713/217410/11433/16922/13038/18712/20410/13198/12767/12373/19092/11876/15331/216456/66205/74747/18542/22436/11669/11486",24
"GSE14769_UNSTIM_VS_80MIN_LPS_BMDM_DN","GSE14769_UNSTIM_VS_80MIN_LPS_BMDM_DN","28/475","116/4393",0.241379310344828,2.23237749546279,4.68326662216278,2.6578930840332e-05,0.00363844012719681,0.00363844012719681,"11910/13654/12156/20339/50778/26410/15936/319520/20310/18787/12608/223775/104252/240672/15902/17684/14281/16007/108767/19252/17873/330122/11770/14825/11504/21815/14284/193740",28
"GSE9988_ANTI_TREM1_AND_LPS_VS_VEHICLE_TREATED_MONOCYTES_UP","GSE9988_ANTI_TREM1_AND_LPS_VS_VEHICLE_TREATED_MONOCYTES_UP","24/475","94/4393",0.25531914893617,2.36129899216125,4.64493329905287,3.78255481404437e-05,0.00504174740345651,0.00504174740345651,"22113/58801/14579/26410/19225/14066/231070/20750/20310/15937/14630/11535/69065/223775/12795/240672/83814/15902/19252/330122/14825/74747/112407/19016",24
"GSE13485_CTRL_VS_DAY7_YF17D_VACCINE_PBMC_UP","GSE13485_CTRL_VS_DAY7_YF17D_VACCINE_PBMC_UP","16/475","50/4393",0.32,2.95949473684211,4.85154365402887,4.05152208068623e-05,0.0052617844458143,0.0052617844458143,"20310/19988/17395/54670/67216/20196/12857/53883/21881/320910/14281/108767/330122/14825/11846/67426",16
"GSE36476_CTRL_VS_TSST_ACT_40H_MEMORY_CD4_TCELL_OLD_UP","GSE36476_CTRL_VS_TSST_ACT_40H_MEMORY_CD4_TCELL_OLD_UP","20/475","72/4393",0.277777777777778,2.56900584795322,4.67352351332673,4.61447972628347e-05,0.00584308495340645,0.00584308495340645,"11861/17859/18227/383295/66290/16511/16598/68436/68713/54725/217410/11828/20393/74645/14281/19252/27362/228026/19017/14284",20
"GSE7852_TREG_VS_TCONV_THYMUS_UP","GSE7852_TREG_VS_TCONV_THYMUS_UP","27/475","114/4393",0.236842105263158,2.19041551246537,4.48358713881408,5.3048361093595e-05,0.00655341338875752,0.00655341338875752,"16574/18227/21943/14579/18619/16854/50778/12142/12494/319520/103172/18712/19122/11676/16601/240672/20198/320910/19252/17873/70186/14873/19012/14528/21815/13008/14284",27
"GSE3039_NKT_CELL_VS_ALPHAALPHA_CD8_TCELL_UP","GSE3039_NKT_CELL_VS_ALPHAALPHA_CD8_TCELL_UP","21/475","79/4393",0.265822784810127,2.45844103930713,4.55415813318348,6.10940624445828e-05,0.00735688885733763,0.00735688885733763,"117167/665563/20202/20310/21930/15937/18654/18712/231207/232440/20525/12795/14064/12452/20698/330122/11847/14825/11364/20568/14284",21
"GSE360_HIGH_DOSE_B_MALAYI_VS_M_TUBERCULOSIS_MAC_DN","GSE360_HIGH_DOSE_B_MALAYI_VS_M_TUBERCULOSIS_MAC_DN","27/475","115/4393",0.234782608695652,2.17136842105263,4.4316739067218,6.2457299282432e-05,0.00735688885733763,0.00735688885733763,"16574/18578/22339/19225/12494/20310/21930/18787/18452/12192/53620/21985/12767/13823/67547/18104/21923/22695/17387/330122/11770/26419/228026/16790/14825/74747/14284",27
