"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GSE23568_ID3_KO_VS_WT_CD8_TCELL_UP","GSE23568_ID3_KO_VS_WT_CD8_TCELL_UP","23/403","118/4393",0.194915254237288,2.12472136939059,3.93563787833253,0.000344773783506821,0.0130319344288212,0.0130319344288212,"16551/17858/21973/21936/14190/69716/12419/23834/80914/22137/21915/68743/16643/18005/17345/11799/27007/14939/26934/21788/20304/12649/18968",23
"GSE2585_CTEC_VS_THYMIC_MACROPHAGE_DN","GSE2585_CTEC_VS_THYMIC_MACROPHAGE_DN","16/403","69/4393",0.231884057971014,2.5277088502895,4.06461614850712,0.000373566998719819,0.0140156803593769,0.0140156803593769,"226419/208628/24061/71279/14211/108000/67776/21912/11789/12190/208643/18810/381022/18550/16408/18016",16
"ZAK_PBMC_MRKAD5_HIV_1_GAG_POL_NEF_AGE_20_50YO_1DY_ADDNL_EXON_LVL_UP","ZAK_PBMC_MRKAD5_HIV_1_GAG_POL_NEF_AGE_20_50YO_1DY_ADDNL_EXON_LVL_UP","10/403","32/4393",0.3125,3.40648263027295,4.34172105953872,0.000383370882655882,0.0142777464753827,0.0142777464753827,"211329/236573/16149/18606/12190/63913/434341/12774/76074/55991",10
"GSE16522_MEMORY_VS_NAIVE_ANTI_CD3CD28_STIM_CD8_TCELL_DN","GSE16522_MEMORY_VS_NAIVE_ANTI_CD3CD28_STIM_CD8_TCELL_DN","22/403","112/4393",0.196428571428571,2.14121765331443,3.88778392232063,0.000413082696895928,0.0151455214724596,0.0151455214724596,"23960/14469/15018/21936/246730/16362/15531/19039/667373/16178/236573/26411/12444/27410/22163/13007/16149/672511/20846/14998/12526/76074",22
"GSE37533_PPARG2_FOXP3_VS_FOXP3_TRANSDUCED_CD4_TCELL_DN","GSE37533_PPARG2_FOXP3_VS_FOXP3_TRANSDUCED_CD4_TCELL_DN","24/403","127/4393",0.188976377952756,2.05998319688947,3.85201222399897,0.000417222667397567,0.0151455214724596,0.0151455214724596,"109032/230073/23960/17858/16367/74153/74735/15018/246730/246727/16362/667373/231655/14964/243771/21354/17069/16196/16169/20846/246728/56417/20821/18854",24
"GSE16522_ANTI_CD3CD28_STIM_VS_UNSTIM_NAIVE_CD8_TCELL_DN","GSE16522_ANTI_CD3CD28_STIM_VS_UNSTIM_NAIVE_CD8_TCELL_DN","15/403","63/4393",0.238095238095238,2.59541533735082,4.05319343245642,0.00041863238028516,0.0151455214724596,0.0151455214724596,"105988/16362/12419/11306/12798/17865/17069/12988/330192/20846/70472/14998/68298/76707/17886",15
"GSE24492_LYVE_NEG_VS_POS_MACROPHAGE_DN","GSE24492_LYVE_NEG_VS_POS_MACROPHAGE_DN","15/403","63/4393",0.238095238095238,2.59541533735082,4.05319343245642,0.00041863238028516,0.0151455214724596,0.0151455214724596,"17967/65964/18439/16162/12933/107581/11732/20324/20440/13521/16401/74325/21788/13733/22341",15
"GSE10239_NAIVE_VS_KLRG1HIGH_EFF_CD8_TCELL_DN","GSE10239_NAIVE_VS_KLRG1HIGH_EFF_CD8_TCELL_DN","21/403","105/4393",0.2,2.18014888337469,3.8895674038095,0.000431969282746397,0.0155171944475922,0.0155171944475922,"15366/11898/208628/71946/19362/15018/233406/22137/12021/21915/108961/68743/18005/16401/16571/223254/12190/68298/12774/208084/12649",21
"GSE10240_CTRL_VS_IL22_STIM_PRIMARY_BRONCHIAL_EPITHELIAL_CELLS_UP","GSE10240_CTRL_VS_IL22_STIM_PRIMARY_BRONCHIAL_EPITHELIAL_CELLS_UP","16/403","70/4393",0.228571428571429,2.49159872385679,3.99765808170424,0.000444389541622387,0.0158458334819162,0.0158458334819162,"216799/65964/15018/22793/236573/14964/12043/207565/102626/17986/66058/672511/12443/16408/76074/105727",16
"GSE40685_TREG_VS_FOXP3_KO_TREG_PRECURSOR_UP","GSE40685_TREG_VS_FOXP3_KO_TREG_PRECURSOR_UP","20/403","98/4393",0.204081632653061,2.22464171772928,3.89616862200801,0.000447374963062986,0.0158458334819162,0.0158458334819162,"109032/17858/14469/15018/12258/16362/547253/231655/209086/12051/243771/21354/17069/80285/20846/246728/56417/434341/20821/55991",20
