"logFC","AveExpr","t","P.Value","adj.P.Val","B","ENTREZID","SYMBOL"
1.08258425982222,7.16401068715789,3.41244326849165,0.002614951519849,0.0373098960200529,-1.51971398549393,"729653",NA
1.08258425982222,7.16401068715789,3.41244326849165,0.002614951519849,0.0373098960200529,-1.51971398549393,"730397",NA
1.08258425982222,7.16401068715789,3.41244326849165,0.002614951519849,0.0373098960200529,-1.51971398549393,"730406",NA
1.23442308244444,5.96387398973684,3.38521165640807,0.0027876880347184,0.0377298294414866,-1.57707289550279,"6019","RLN2"
-1.11393610474444,6.71353763105263,-3.36316771137422,0.00293564784351976,0.0378822144870166,-1.62342536011325,"100033818","SNORD115-44"
-1.09605905502222,9.99211431936842,-3.35554138079038,0.00298860175231813,0.0379533808094956,-1.63944444066495,"60481","ELOVL5"
1.23501590635556,7.57503601121053,3.35415183174173,0.0029983501792118,0.0379757372375828,-1.64236222594624,"100133746",NA
-1.10827768876666,8.58191908494737,-3.34843697399602,0.0030387705649482,0.0379963702551397,-1.65435920033229,"5238","PGM3"
-1.04737926781111,8.39662896089474,-3.33494237088181,0.0031363395876797,0.038034656686005,-1.68266772764532,"134957","STXBP5"
-1.20106168264444,9.30416843573684,-3.33044789578517,0.00316950958552367,0.0381366367486403,-1.69208972768865,"7264","GFUS"
