"ENSEMBL","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","SYMBOL","ENTREZID","GENENAME","regulated"
"ENSMUSG00000029223",1348.39603251381,-2.12444166151822,0.141415328132908,-15.0227113960488,5.21309341166216e-51,4.42728817318846e-48,"Uchl1","22223","ubiquitin carboxy-terminal hydrolase L1","Up_in_Male"
"ENSMUSG00000026270",1280.81608783879,3.13681922759202,0.211117135764787,14.8581933732128,6.15630760735078e-50,4.96690897761061e-47,"Capn10","23830","calpain 10","Up_in_Female"
"ENSMUSG00000026574",5691.50162858862,-1.69457883884955,0.116163857837615,-14.5878319676538,3.35697215567062e-48,2.57943346209053e-45,"Dpt","56429","dermatopontin","Up_in_Male"
"ENSMUSG00000026269",2316.71777033047,2.57033388139823,0.176243334505213,14.5840061901587,3.55054739476963e-48,2.60416512554558e-45,"Rnpepl1","108657","arginyl aminopeptidase (aminopeptidase B)-like 1","Up_in_Female"
"ENSMUSG00000033491",205.25233888992,-3.42358522691107,0.236089948554871,-14.5011901093933,1.19067430815852e-47,8.35335679845476e-45,"Prss35","244954","serine protease 35","Up_in_Male"
"ENSMUSG00000033585",391.523511418003,2.22929212581192,0.154303801601071,14.447421921434,2.6024598445399e-47,1.74972050214566e-44,"Ndn","17984","necdin, MAGE family member","Up_in_Female"
"ENSMUSG00000024529",4632.12575913817,-1.81294701508076,0.128248576895727,-14.1361959638334,2.27240326910626e-45,1.46669996601194e-42,"Lox","16948","lysyl oxidase","Up_in_Male"
"ENSMUSG00000069045",232.511244175402,-7.19489337471755,0.515147327179152,-13.9666712707516,2.48995180715698e-44,1.5453023984725e-41,"Ddx3y","26900","DEAD box helicase 3, Y-linked","Up_in_Male"
"ENSMUSG00000024304",744.391806693527,1.79929683694477,0.129028738373697,13.9449308706219,3.3777515229566e-44,2.01864439164547e-41,"Cdh2","12558","cadherin 2","Up_in_Female"
"ENSMUSG00000069806",479.054674557655,-1.88431449931693,0.136969149276506,-13.757218390201,4.60922348402246e-43,2.65622964779237e-40,"Cacng7","81904","calcium channel, voltage-dependent, gamma subunit 7","Up_in_Male"
"ENSMUSG00000045573",1086.68924399194,-2.63195065952247,0.203095383778552,-12.9591850418041,2.08450319591169e-38,1.15984632997349e-35,"Penk","18619","preproenkephalin","Up_in_Male"
"ENSMUSG00000039004",355.522694917839,-2.35965770972185,0.183511117229627,-12.8583910628653,7.71661538321235e-38,4.15051019411715e-35,"Bmp6","12161","bone morphogenetic protein 6","Up_in_Male"
"ENSMUSG00000022421",1655.33860257985,1.26290300174909,0.0985807004208623,12.810854420363,1.42556146992792e-37,7.42027738024415e-35,"Nptxr","73340","neuronal pentraxin receptor","Up_in_Female"
"ENSMUSG00000026342",2521.50043837776,2.36137384757664,0.184529377524607,12.7967366456962,1.70986841212981e-37,8.62201146816456e-35,"Slc35f5","74150","solute carrier family 35, member F5","Up_in_Female"
"ENSMUSG00000034205",5117.19652169928,-1.10012109942884,0.086677628218823,-12.6920997036458,6.54084063966989e-37,3.19827286550647e-34,"Loxl2","94352","lysyl oxidase-like 2","Up_in_Male"
