"gene_id","ID","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"1359","22893",0.0916594831265565,7.70236478728,1.4405250609657,0.151773733733144,0.279017405809664,-5.74516322795587
"10315","100129232",0.110164713601847,7.69450149703333,1.4403137735283,0.151833391138343,0.279107388521027,-5.74546148699478
"13838","646626",0.1509155565223,6.12638843976,1.44023952436508,0.151854359810573,0.2791195981702,-5.74556628900858
"4577","120227",0.122737396926075,6.85070509886,1.44021440143811,0.151861455269085,0.2791195981702,-5.74560174859988
"20504","646784",-0.0810007446906358,8.7444657251,-1.43992801869907,0.1519423562535,0.279248597334789,-5.74600591912574
"13964","648691",0.0793755593129735,10.0461198832,1.43981856040225,0.15197328615699,0.27925790507046,-5.74616037641932
"143","390110",0.134266048941342,5.98126258876667,1.4398083727957,0.151976165140586,0.27925790507046,-5.74617475163422
"1172","23200",-0.199823787251914,9.0640447732,-1.43979632517825,0.15197956981117,0.27925790507046,-5.74619175128848
"14128","652859",0.147184466029328,6.17981176424667,1.439510651523,0.152060318699681,0.279386578650143,-5.74659480732567
"20761","645884",0.119412916496177,6.47866344459333,1.43925143565807,0.15213361753613,0.279495441281153,-5.74696046682494
"7962","123346",0.116503007231821,6.40265925566667,1.43920521993597,0.152146688874008,0.279495441281153,-5.74702565370553
"1281","6795",0.0965030156685387,6.78942319686,1.43918734308715,0.152151745270902,0.279495441281153,-5.74705086830165
"13198","440292",0.0820351601458436,7.96758839208667,1.43901008171442,0.15220188994995,0.279567847339519,-5.74730087204681
"7353","2797",0.134061610572921,7.95817339924,1.43874845001928,0.152275924986192,0.279684122442569,-5.74766981424699
"15712","375449",-0.0753892899907589,7.88834150982,-1.43857701158477,0.152324452662138,0.279753535268353,-5.74791153424783
"1282","26053",0.0987152490707093,7.67355515684667,1.4385189694728,0.152340884861556,0.279763997082967,-5.74799336450293
"11586","100132779",0.179078638042185,8.71080927684667,1.43821036562893,0.15242827603149,0.279904759714227,-5.74842839347988
"6320","8857",0.200700356556854,7.82119323713333,1.43804392572862,0.152475424870299,0.27997161053376,-5.74866298079724
"8751","3665",0.0962390628907208,8.11464701956667,1.43792439357182,0.152509292670718,0.280003938493887,-5.74883143809472
"16963","55655",0.299171929525511,6.47182380612667,1.43790594262382,0.152514521009334,0.280003938493887,-5.74885743989913
"17589","401666",0.12342275849578,5.47738853944,1.43784330222801,0.152532272084368,0.280016800158264,-5.7489457127966
"15916","4242",0.109209875517879,7.13903945596,1.43779589168246,0.152545708370447,0.280021739534058,-5.74901252128922
"9400","11103",0.151098207739248,7.57488407215333,1.43765645718911,0.152585229781626,0.28007455820803,-5.74920899275734
"15338","441381",0.110729959480512,8.43627634691333,1.43752119818961,0.152623575206357,0.280125211036938,-5.74939956299455
"23746","7130",0.110106953737646,5.74037982975333,1.43748160201559,0.152634801975981,0.280126086674561,-5.7494553478655
"21747","9906",0.133837089319806,8.97537700571333,1.43742842468752,0.152649880431433,0.280134030574839,-5.74953026412523
"1968","283677",0.10098238705263,5.89023062636,1.43719081942701,0.152717267494732,0.280228999429402,-5.74986496965672
"19150","222171",0.0973599253648034,7.81589844195333,1.43717012441258,0.152723137875451,0.280228999429402,-5.74989411939134
"17914","64282",-0.0910536764861414,7.18229873664,-1.43709837828282,0.152743490839362,0.280246611827285,-5.74999517345035
"3516","1026",-0.15871658943029,8.44007890378667,-1.43691488386172,0.152795554074154,0.280318993549397,-5.75025360208138
"3875","338339",0.120151481566892,5.39719706946667,1.43688351635323,0.15280445540386,0.280318993549397,-5.75029777602763
