"gene_id","ID","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"22807","23213",-1.02736725820369,8.08494801000667,-5.72830303984492,5.26294932407187e-08,1.7479875010149e-06,7.97200732151103
"15236","85389",1.24899849167456,6.96311276925333,5.68071203596133,6.62444301645696e-08,2.12856178256291e-06,7.75041710102213
"7603","116443",1.00851270349216,6.31259796821333,5.64779670899917,7.76186408929715e-08,2.44874596008468e-06,7.59785614907203
"15238","85391",1.45256955056167,7.90564099972,5.63332654780014,8.3203815030703e-08,2.60915549444656e-06,7.53096936073766
"16326","4493",-1.15802111151386,9.94657671354667,-5.612841188873,9.178790286626e-08,2.86112555118645e-06,7.43646867873651
"16790","4744",-1.76366931269506,9.88365588628,-5.55032018939392,1.23693885686781e-07,3.72210042391665e-06,7.14944621444049
"8268","8630",-1.57551901179229,7.88346638119333,-5.5372497493595,1.31620319159956e-07,3.93788047874774e-06,7.08970912575689
"4692","1634",-1.10691476435958,8.47948030692667,-5.51295211448568,1.47694834257262e-07,4.3489035998983e-06,6.97890637624043
"744","301",-1.25352647155805,8.82051947588,-5.50532291463704,1.53126504786886e-07,4.4835096497095e-06,6.9441819834809
"6706","2331",-1.06252352372479,8.71023208919333,-5.43655885672588,2.11749502771754e-07,5.88898643834486e-06,6.63264609354244
"5025","1769",1.07947512543753,5.85008734629333,5.43416827807613,2.14139478973234e-07,5.93013887626304e-06,6.62186260521348
"265","9510",-1.04365018606669,9.0741914672,-5.39777782806117,2.53940771849974e-07,6.92201106029128e-06,6.4581048210217
"13423","642587",-1.08489740914464,8.79331858012667,-5.39238742186005,2.6041914735792e-07,7.04700162097614e-06,6.43391083632489
"20450","645993",-1.11069676627401,9.08901526716,-5.32948576580212,3.49008551790286e-07,9.04956602099807e-06,6.15279639289356
"15237","85390",1.20097964364765,7.13589035112667,5.31357949968268,3.75703094874758e-07,9.66480449095884e-06,6.08206462208637
"15452","4060",-1.09707301599317,7.88460677402,-5.23369277782241,5.42865585283469e-07,1.31718196339869e-05,5.72901718038534
"12016","100133793",-1.47272705199638,10.0204858196733,-5.12838693765941,8.77100069796158e-07,1.9652924091847e-05,5.26929687174321
"3249","6347",-1.18406173791804,8.41088642608,-5.07308880221514,1.12557236947988e-06,2.40026926156106e-05,5.03051011958707
"4604","3491",-1.03701213141021,9.2473442078,-5.06320321004616,1.17668077546284e-06,2.48687139722515e-05,4.98801481866806
"11976","100133706",-1.39534565126918,9.87575274740667,-4.99624438933477,1.58723931000727e-06,3.1964350215981e-05,4.70172775209628
"17358","10562",-1.70997333061912,7.50348307979333,-4.96542718515886,1.82006795729332e-06,3.54477958887195e-05,4.5708805069661
"24752","389136",-1.06298351109401,8.22771409918,-4.77965715420705,4.10474911134135e-06,6.9441260886725e-05,3.79454512041124
"18796","404785",-1.21426737603415,10.3898102968067,-4.76848411975003,4.30768968626452e-06,7.22820898482724e-05,3.7485424799178
"18797","23784",-1.17672399024869,10.5897268806067,-4.75075735783204,4.64973406077499e-06,7.70295104194123e-05,3.67571895859654
"16062","4311",-1.37564097157895,8.5701967446,-4.62783581965184,7.85675362297893e-06,0.000119103631565566,3.17628682458825
"11212","100131817",-1.23848632433669,10.4383053599733,-4.61574666207058,8.26857139853549e-06,0.000123620597862557,3.12769662013395
"18846","8499",1.03515389241422,6.56697518799333,4.56383376040905,1.02862820610464e-05,0.00014928558980628,2.92012951628117
"19312","5743",-1.04897510144918,8.09978943435333,-4.45708648560528,1.60303946377866e-05,0.000217797734028196,2.49891443675606
"22993","445347",-1.18022326428807,10.6935135768467,-4.3819231485888,2.18138898986547e-05,0.000283232763761356,2.20691036894119
"3634","629",-1.03181097062957,8.02934852908667,-4.28915016417579,3.1745827377014e-05,0.000389117834250992,1.85180039338025
"24080","79054",-1.06443541375453,10.0448088364333,-4.24472065563664,3.79195929915678e-05,0.000451500199972945,1.68383746436674
"14204","653879",-1.0544069080466,8.58369182474667,-4.23316543397395,3.97048582910671e-05,0.000469663596099373,1.64037853826028
"21680","5172",-1.04054307145962,7.64678888918,-4.22126417066478,4.16276644082061e-05,0.00048871127889158,1.59571555331273
"22650","6480",-1.07694333589393,9.2600331164,-4.14394479576677,5.64706857680517e-05,0.000633478088863392,1.30797205864119
"12364","100134414",-1.05419131860988,9.7477458092,-3.99898663266639,9.89553086503574e-05,0.00102166259434218,0.779959684049993
"21818","8671",-1.06944473356971,9.7622441623,-3.92544119938442,0.000130818824324185,0.00128399538345157,0.51786954761956
"6731","2353",-1.09690948312696,10.39192753058,-3.90724283676366,0.000140093931998962,0.00135865566578376,0.453627051866445
"18074","64002",-1.38308211341663,7.45612531817333,-3.88415803995875,0.000152761375941265,0.00145817168338953,0.372485131454955
"412","10551",-1.0730689811583,9.34604001658,-3.73982273143713,0.000260266452677652,0.00227136084739683,-0.125880417587547
"17991","50652",-1.14847296613781,10.3495125312867,-3.41284703959329,0.000823908052883163,0.00585179066505379,-1.19629107372654
"19989","6013",-1.12377275503697,7.54641735048667,-2.9288796612816,0.00392551025233206,0.0201130302134332,-2.62477057293628
"23286","7047",-1.26605542250462,7.98220860237333,-2.91384490778479,0.00410891091940777,0.0208802865929889,-2.66606136182421
