"gene_symbol","WT2921C_OE","WT2910C_OE","WT2898C_OE","WT2965C_OE","KO2912C_OE","KO2918C_OE","KO2960C_OE","KO2913C_OE","C2890WT","C2917WT","C2893WT","WT2868C","WT2881C","WT2882C","KO2868C","KO2881C","KO2882C"
"Mrgpra4",0,0,0.862561807857174,0,0,0,0,0,0,1.11348845164105,0.718769694259549,0,0,0,0,0,0
"Mrgpra9",0,0,0,0,0,0,0,0,0,0,1.4375393885191,0,0,0,0,0,0
"Mrgprb1",35.8952182078559,55.6315246218106,25.014292427858,57.8359742807588,6.51312930451956,23.6976652887913,25.9793607310844,38.83905194213,20.1964421240963,34.5181420008724,78.3458966742908,0,2.19978984508241,1.16075939157479,1.62713496716355,7.73013367372036,1.8824312790108
"Mrgprb11-ps",0,0.993420082532332,0,0,0,0,2.25907484618125,0,0,0,0,0,0,0,0.813567483581776,0,0
"Mrgprb2",9.78960496577888,22.8486618982436,6.03793265500021,22.7838686560565,7.59865085527282,22.6673320153655,23.7202858849032,76.6560235699933,12.6227763275602,14.4753498713336,22.281860522046,0,0,0,0,3.31291443159444,0.9412156395054
"Mrgpre",18.4914760464712,19.8684016506466,19.838921580715,14.8971448904985,17.3683448120522,22.6673320153655,19.2021361925407,17.3753653425318,38.7098474045179,25.610234387744,25.8757089933438,14.0663727043739,20.8980035282829,19.7329096567715,25.2205919910351,35.3377539370074,26.3540379061512
"Mrgprf",327.407899411049,662.611195049066,433.006027544301,495.987294589538,423.353404793771,307.039315480861,372.747349619907,477.311506762492,309.678779236143,288.393508975031,419.042731753317,455.984915166786,335.467951375067,453.856922105743,420.614389011778,357.794758612199,329.42547382689
"Mrgprg",0,0,0,0,2.17104310150652,1.03033327342571,0,0,0,0,0,0,0,0,0,0,0
"Mrgprh",0,0,0,0,0,0,3.38861226927188,0,0,0,0.718769694259549,0,1.0998949225412,0,0,0,0
"Mrgprx1",0,0,0.862561807857174,1.75260528123512,0,0,0,0,0,0,0.718769694259549,0,0,0,0,0,0
"Mrgprx2",0,16.8881414030497,4.31280903928587,2.62890792185267,1.08552155075326,3.09099982027712,11.2953742309063,39.8611322563965,2.52455526551204,6.68093070984627,20.8443211335269,5.86098862682244,0,0,0,1.10430481053148,0
